,season,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,full_name
114,2019-20,46.0,17.8,5.1,2.0,4.3,45.9,0.7,2.2,32.7,0.4,0.7,64.5,1.0,2.3,3.3,0.7,0.4,0.3,0.7,2.2,12.6,2.0,0.0,-2.9,Torrey Craig
115,2019-20,55.0,29.5,10.7,3.5,9.0,38.9,2.0,6.1,32.6,1.7,2.2,78.5,0.8,5.3,6.1,2.5,1.1,1.2,0.3,2.1,25.2,6.0,0.0,-2.3,Jae Crowder
116,2019-20,59.0,24.1,9.1,3.6,9.1,39.7,1.0,3.5,29.2,0.9,1.9,45.9,1.1,2.2,3.4,1.8,1.3,0.9,0.6,2.0,19.2,0.0,0.0,-1.9,Jarrett Culver
117,2019-20,57.0,24.5,12.4,4.4,9.0,49.3,2.3,5.1,44.8,1.3,1.5,84.9,0.5,1.9,2.4,2.0,1.0,0.6,0.1,1.7,19.6,0.0,0.0,2.7,Seth Curry
118,2019-20,4.0,28.0,20.3,6.8,16.5,40.9,2.3,9.3,24.3,4.5,4.5,100,1.0,4.0,5.0,6.5,3.8,1.3,0.5,2.5,37.5,1.0,0.0,-8.0,Stephen Curry
119,2019-20,41.0,11.1,4.2,1.5,3.9,39.2,1.0,2.7,35.7,0.2,0.4,62.5,0.3,0.8,1.1,0.3,0.2,0.2,0.1,0.7,6.7,0.0,0.0,0.0,Troy Daniels
120,2019-20,52.0,34.4,26.6,9.2,17.9,51.3,1.2,3.4,33.7,7.0,8.3,84.3,2.3,7.2,9.5,3.2,2.5,1.5,2.5,2.4,52.4,27.0,0.0,5.2,Anthony Davis
121,2019-20,25.0,10.7,1.3,0.6,1.4,41.2,0.0,0.0,0.0,0.2,0.4,45.5,1.2,2.6,3.8,0.3,0.5,0.4,0.4,2.2,8.1,0.0,0.0,-3.5,Ed Davis
122,2019-20,61.0,17.4,8.0,2.9,6.2,47.0,1.4,3.5,40.5,0.7,0.8,85.7,0.8,2.7,3.5,1.7,1.0,0.5,0.2,1.6,15.8,1.0,0.0,3.9,Terence Davis
123,2019-20,58.0,34.2,22.2,8.3,15.7,52.7,0.1,0.5,26.7,5.5,6.6,84.2,0.6,5.0,5.6,5.4,2.4,1.0,0.2,2.7,38.4,5.0,0.0,-2.1,DeMar DeRozan
124,2019-20,40.0,16.9,5.5,2.2,5.4,40.7,0.5,2.3,20.9,0.7,0.8,83.9,1.2,4.1,5.3,0.5,1.3,0.5,1.0,3.0,15.5,3.0,0.0,-0.2,Dewayne Dedmon
125,2019-20,53.0,12.7,2.8,1.0,2.8,35.6,0.3,1.4,21.1,0.5,0.6,86.7,0.3,0.8,1.1,2.7,0.9,0.3,0.0,1.3,8.3,0.0,0.0,0.0,Matthew Dellavedova
126,2019-20,56.0,22.9,9.0,3.4,7.5,45.5,1.2,3.6,33.5,1.0,1.3,76.1,1.0,3.8,4.9,2.2,1.2,1.3,0.3,1.6,21.8,1.0,0.0,7.2,Donte DiVincenzo
127,2019-20,41.0,10.4,4.8,2.0,3.0,66.1,0.0,0.0,50.0,0.7,0.9,85.7,0.6,2.2,2.8,0.5,0.7,0.2,0.3,1.3,9.7,1.0,0.0,-1.5,Cheick Diallo
128,2019-20,36.0,18.2,6.1,2.6,5.8,44.5,0.1,0.9,15.6,0.8,1.2,64.3,0.8,2.5,3.3,0.6,1.0,0.8,0.2,2.1,12.7,2.0,0.0,0.0,Hamidou Diallo
129,2019-20,54.0,17.4,7.6,2.8,6.1,45.9,0.9,2.6,35.7,1.1,1.4,77.3,1.5,4.1,5.7,1.2,0.9,0.9,1.0,2.0,20.7,9.0,0.0,-1.7,Gorgui Dieng
130,2019-20,60.0,31.2,20.8,6.8,16.2,41.6,2.0,6.3,31.0,5.4,6.9,77.5,0.5,3.0,3.5,6.8,2.7,0.6,0.3,2.8,35.3,9.0,0.0,0.9,Spencer Dinwiddie
131,2019-20,49.0,33.0,28.5,9.4,20.3,46.1,2.8,8.9,31.5,6.9,9.0,76.5,1.3,8.0,9.3,8.8,4.3,1.0,0.2,2.5,52.2,32.0,13.0,5.6,Luka Doncic
132,2019-20,26.0,21.5,6.2,2.2,5.2,41.9,0.7,2.5,28.8,1.0,1.3,79.4,0.5,1.2,1.7,0.7,0.5,0.8,0.0,2.6,11.4,0.0,0.0,1.5,Luguentz Dort
133,2019-20,47.0,17.5,6.7,2.5,6.0,41.8,1.3,3.4,36.6,0.5,0.7,68.8,0.2,1.7,1.9,1.2,0.4,0.5,0.1,0.9,12.0,0.0,0.0,-1.7,Damyean Dotson
134,2019-20,34.0,20.1,6.6,2.5,6.4,38.9,0.8,2.7,29.3,0.9,1.3,68.2,0.5,2.7,3.3,0.4,1.0,0.6,0.2,2.2,12.5,2.0,0.0,-4.1,Sekou Doumbouya
135,2019-20,20.0,11.6,4.3,1.8,4.5,40.0,0.4,1.4,25.0,0.4,0.6,63.6,0.3,1.3,1.5,1.5,0.6,0.4,0.3,1.4,9.5,0.0,0.0,-0.5,PJ Dozier
136,2019-20,50.0,28.5,16.3,5.5,12.3,44.5,2.2,5.8,38.4,3.1,4.1,76.1,0.5,2.6,3.1,5.1,2.4,0.6,0.2,1.9,27.4,3.0,0.0,2.1,Goran Dragic
137,2019-20,55.0,32.9,17.5,7.3,13.7,52.9,0.1,0.6,15.2,2.9,5.0,57.7,4.4,10.8,15.3,2.7,3.6,1.9,1.6,3.5,47.0,46.0,0.0,-3.7,Andre Drummond
138,2019-20,40.0,7.8,1.5,0.5,1.3,40.0,0.4,0.9,47.1,0.1,0.1,100,0.1,1.0,1.1,0.5,0.2,0.3,0.1,0.9,4.4,0.0,0.0,0.2,Jared Dudley
139,2019-20,51.0,24.9,7.3,3.0,6.7,44.4,0.6,2.2,25.9,0.8,1.1,74.1,0.5,3.2,3.6,3.4,1.3,2.0,0.3,3.1,22.4,0.0,0.0,-0.6,Kris Dunn
140,2019-20,35.0,9.0,3.0,1.1,3.2,32.7,0.6,1.9,30.9,0.3,0.4,84.6,0.2,1.1,1.2,0.6,0.4,0.3,0.1,0.9,6.1,0.0,0.0,-1.3,Carsen Edwards
141,2019-20,5.0,3.0,0.4,0.2,1.4,14.3,0.0,0.8,0.0,0.0,0.0,0.0,0.4,0.8,1.2,0.2,0.0,0.0,0.0,0.2,2.1,0.0,0.0,2.4,Henry Ellenson
142,2019-20,31.0,15.2,5.3,1.8,4.8,36.9,1.4,3.9,36.1,0.4,0.4,84.6,0.1,1.5,1.6,1.0,0.5,0.4,0.1,1.1,9.7,0.0,0.0,-1.2,Wayne Ellington
143,2019-20,43.0,30.3,23.3,7.5,15.9,47.2,1.3,3.7,34.2,7.0,8.6,81.4,2.7,9.0,11.8,3.1,3.0,0.9,1.3,3.4,45.7,33.0,0.0,2.8,Joel Embiid
144,2019-20,57.0,16.8,6.1,2.1,4.9,43.7,0.8,2.3,33.8,1.1,1.3,80.3,1.1,2.2,3.3,0.8,0.6,0.5,0.3,1.7,13.0,0.0,0.0,-0.1,James EnnisIII
145,2019-20,11.0,7.8,3.5,1.5,1.9,76.2,0.1,0.1,100,0.5,0.8,66.7,0.6,1.5,2.2,0.2,0.6,0.0,0.3,1.2,6.6,0.0,0.0,-4.8,Drew Eubanks
146,2019-20,29.0,14.4,4.4,1.6,4.6,33.6,0.4,1.3,33.3,0.9,1.0,86.2,0.3,1.1,1.4,1.1,0.9,0.4,0.4,1.4,9.2,0.0,0.0,-3.5,Jacob Evans
147,2019-20,35.0,13.9,4.5,1.6,3.4,47.1,0.4,1.2,34.9,0.9,1.2,74.4,0.3,1.6,1.9,1.1,0.9,0.4,0.2,1.1,9.5,0.0,0.0,-3.1,Dante Exum
148,2019-20,6.0,4.0,3.2,1.5,2.0,75.0,0.0,0.0,0.0,0.2,0.5,33.3,0.0,1.8,1.8,0.0,0.5,0.0,0.3,0.8,5.9,0.0,0.0,1.2,Tacko Fall
149,2019-20,42.0,24.1,9.3,4.2,6.8,61.9,0.0,0.1,16.7,0.8,1.4,59.3,3.2,6.7,10.0,1.7,1.1,0.6,1.0,2.2,27.3,15.0,0.0,2.2,Derrick Favors
150,2019-20,20.0,19.0,4.3,1.7,2.7,63.0,0.0,0.1,0.0,0.9,1.2,78.3,2.7,2.4,5.1,0.8,0.9,0.5,0.1,1.6,12.4,0.0,0.0,-2.7,Cristiano Felicio
151,2019-20,47.0,23.8,4.3,1.5,4.1,37.0,1.0,3.2,30.5,0.3,0.4,78.9,0.5,1.0,1.5,0.9,0.6,0.5,0.3,2.9,9.4,0.0,0.0,-2.4,Terrance Ferguson
152,2019-20,52.0,12.9,4.5,1.9,3.7,51.8,0.1,0.7,13.5,0.6,1.0,58.0,1.3,2.4,3.6,0.9,0.8,0.3,0.3,2.0,11.4,1.0,0.0,-1.6,Bruno Fernando
153,2019-20,43.0,11.2,4.3,1.6,3.9,39.9,0.4,1.6,27.9,0.7,0.8,85.7,0.1,1.0,1.1,1.4,0.6,0.3,0.1,0.7,8.3,0.0,0.0,-0.5,Yogi Ferrell
154,2019-20,62.0,29.8,9.4,3.3,7.2,46.6,1.5,4.1,37.4,1.1,1.6,72.2,2.0,3.6,5.6,1.6,1.0,0.7,0.6,2.4,21.3,3.0,0.0,4.4,Dorian Finney-Smith
155,2019-20,60.0,25.2,11.2,3.9,9.3,41.5,2.4,6.1,38.5,1.2,1.4,82.1,0.2,1.8,2.0,1.8,0.9,0.5,0.0,1.8,17.0,0.0,0.0,-3.2,Bryn Forbes
156,2019-20,60.0,31.7,18.9,6.7,14.3,46.7,2.7,6.7,40.3,2.8,3.4,81.8,0.3,2.3,2.6,3.2,2.0,1.1,0.2,2.4,28.8,0.0,0.0,-2.1,Evan Fournier
157,2019-20,42.0,31.7,20.4,7.4,15.4,47.7,1.1,3.4,31.9,4.6,6.7,68.1,0.7,3.3,4.0,6.7,3.2,1.5,0.5,2.9,37.9,7.0,0.0,-1.6,De'Aaron Fox
158,2019-20,8.0,8.2,1.8,0.5,1.4,36.4,0.3,1.0,25.0,0.5,0.8,66.7,0.1,0.3,0.4,0.1,0.3,0.3,0.0,1.6,2.9,0.0,0.0,-3.4,Michael Frazier
159,2019-20,27.0,13.1,3.6,1.3,3.5,36.2,0.4,1.1,33.3,0.7,0.9,79.2,0.3,0.9,1.2,3.4,1.3,0.5,0.1,1.6,10.9,0.0,0.0,-2.0,Tim Frazier
160,2019-20,15.0,3.4,1.2,0.4,1.1,35.3,0.3,0.5,57.1,0.1,0.3,50.0,0.1,0.2,0.3,0.1,0.2,0.3,0.1,0.5,2.6,0.0,0.0,0.1,Melvin FrazierJr.
161,2019-20,60.0,28.3,11.7,4.8,10.4,46.3,0.5,1.9,24.3,1.6,2.2,73.5,0.5,2.9,3.4,5.2,2.1,1.3,0.2,1.9,25.9,3.0,1.0,-1.1,Markelle Fultz
162,2019-20,24.0,7.7,2.0,0.7,1.7,40.0,0.2,0.7,23.5,0.5,0.7,68.8,0.6,1.0,1.6,0.3,0.6,0.3,0.3,1.3,5.4,0.0,0.0,-2.1,Wenyen Gabriel
163,2019-20,39.0,13.9,5.2,2.3,3.2,69.8,0.0,0.0,0.0,0.7,1.4,50.9,1.2,1.3,2.5,0.4,0.6,0.3,1.3,2.1,13.1,0.0,0.0,-1.2,Daniel Gafford
164,2019-20,52.0,30.7,19.2,5.9,13.5,43.9,3.0,7.3,41.1,4.3,4.8,89.2,0.6,4.9,5.5,2.1,1.3,0.7,0.1,1.2,30.0,3.0,0.0,3.1,Danilo Gallinari
165,2019-20,62.0,25.8,10.2,3.5,8.1,43.2,2.0,5.1,39.8,1.1,1.3,86.6,0.5,1.7,2.2,1.5,0.6,0.7,0.2,1.5,17.1,0.0,0.0,-1.8,Langston Galloway
166,2019-20,59.0,30.9,12.3,4.7,11.8,40.1,1.8,5.0,35.5,1.1,1.2,87.5,0.5,1.4,1.9,3.9,2.6,0.7,0.1,1.6,20.2,1.0,0.0,-5.0,Darius Garland
167,2019-20,35.0,27.8,7.8,2.8,6.6,42.4,1.4,3.5,40.3,0.7,1.0,72.2,0.8,5.6,6.5,3.5,1.2,0.8,0.9,2.9,24.7,3.0,0.0,6.9,Marc Gasol
168,2019-20,57.0,21.2,9.6,3.5,8.1,43.7,0.9,2.9,31.5,1.6,1.9,86.9,0.9,4.4,5.3,1.7,1.4,0.4,0.5,1.5,20.0,4.0,0.0,-0.1,Rudy Gay
169,2019-20,39.0,29.0,21.1,7.0,16.2,43.0,3.3,8.1,40.4,3.8,4.3,88.8,0.5,5.3,5.8,3.8,2.8,1.3,0.5,2.4,36.3,5.0,0.0,4.5,Paul George
170,2019-20,57.0,16.6,6.1,2.7,4.6,58.1,0.1,0.2,25.0,0.7,0.9,72.2,1.9,2.6,4.4,0.9,0.8,0.4,0.4,2.0,14.6,0.0,0.0,-4.2,Taj Gibson
171,2019-20,35.0,15.2,7.1,3.1,5.5,56.0,0.0,0.0,0.0,0.9,1.2,76.7,0.9,3.3,4.2,1.3,0.9,0.5,0.4,2.7,16.0,1.0,0.0,-2.0,Harry GilesIII
172,2019-20,61.0,35.4,19.2,7.0,14.9,46.6,1.2,3.5,34.9,4.1,5.1,80.0,0.7,5.5,6.2,3.3,1.9,1.1,0.7,1.7,35.0,9.0,1.0,2.0,Shai Gilgeous-Alexander
173,2019-20,58.0,34.6,15.4,5.8,8.4,69.6,0.0,0.0,0.0,3.7,5.9,61.9,3.5,10.5,14.0,1.5,2.0,0.7,2.0,3.1,40.6,43.0,0.0,5.0,Rudy Gobert
174,2019-20,32.0,12.9,6.2,2.3,5.7,39.9,0.8,2.6,30.1,0.9,0.9,93.3,0.3,1.9,2.2,1.5,0.8,0.3,0.1,1.3,11.7,0.0,0.0,-3.8,Brandon Goodwin
175,2019-20,54.0,32.8,14.4,5.4,12.5,43.3,1.2,4.0,31.3,2.4,3.5,67.2,1.8,5.8,7.6,3.5,1.6,0.8,0.6,2.0,31.3,17.0,1.0,-2.4,Aaron Gordon
176,2019-20,32.0,28.7,14.8,4.8,13.0,37.3,2.8,8.5,32.6,2.3,3.1,74.7,0.3,1.7,1.9,1.6,1.1,0.7,0.3,2.0,21.4,0.0,0.0,1.1,Eric Gordon
177,2019-20,59.0,35.0,17.6,5.6,15.1,37.4,3.4,9.2,36.6,3.0,3.7,80.7,0.7,2.8,3.5,7.5,2.9,0.9,0.3,1.9,33.7,16.0,0.0,-3.5,Devonte' Graham
178,2019-20,51.0,17.0,4.4,1.6,4.5,35.2,0.6,2.2,26.4,0.7,1.0,66.7,0.9,1.8,2.7,0.8,0.5,0.5,0.1,1.8,10.0,0.0,0.0,-2.6,Treveon Graham
179,2019-20,60.0,26.4,11.6,4.1,8.7,46.9,1.4,3.5,39.6,2.0,2.8,73.9,0.8,2.7,3.6,1.2,0.9,0.6,0.8,2.2,21.2,0.0,0.0,-1.1,Jerami Grant
180,2019-20,2.0,11.4,1.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,2.5,0.0,0.0,0.5,1.2,0.0,0.0,-3.5,Josh Gray
181,2019-20,58.0,24.9,8.4,3.0,7.1,42.3,1.9,5.0,37.8,0.6,0.8,72.7,0.7,2.7,3.4,1.4,0.9,1.2,0.5,2.1,18.8,0.0,0.0,5.0,Danny Green
182,2019-20,43.0,28.4,8.0,2.9,7.3,38.9,0.8,3.0,27.9,1.5,1.9,75.9,0.5,5.7,6.2,6.2,2.3,1.4,0.8,2.6,28.9,8.0,2.0,-4.5,Draymond Green
183,2019-20,52.0,20.6,6.3,2.2,5.4,40.8,1.3,3.7,36.1,0.6,0.8,73.8,1.3,4.9,6.3,0.7,0.8,0.5,0.4,2.7,16.7,6.0,0.0,2.8,JaMychal Green
184,2019-20,42.0,9.4,3.0,1.2,2.3,50.5,0.1,0.5,26.1,0.5,0.9,63.9,0.4,1.4,1.8,0.5,0.4,0.5,0.2,0.9,7.7,0.0,0.0,0.1,Javonte Green
185,2019-20,36.0,18.3,7.8,2.5,6.2,41.0,1.2,3.4,35.2,1.5,1.9,78.3,0.4,2.3,2.7,0.8,0.9,0.4,0.4,1.6,13.7,0.0,0.0,-2.0,Jeff Green
186,2019-20,18.0,28.5,15.5,4.9,13.9,35.2,1.5,6.2,24.3,4.2,5.4,77.6,0.9,3.7,4.7,3.3,2.2,0.4,0.4,1.5,26.1,2.0,0.0,-1.4,Blake Griffin
187,2019-20,39.0,11.9,4.2,1.5,3.8,39.3,0.6,2.0,29.9,0.6,0.6,92.0,0.3,1.4,1.8,1.1,0.9,0.3,0.2,0.8,8.7,0.0,0.0,-1.1,Marko Guduric
188,2019-20,2.0,2.0,1.0,0.5,1.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5,Kyle Guy
189,2019-20,37.0,29.4,14.1,5.7,11.5,49.4,0.5,1.9,29.0,2.2,2.7,82.8,1.5,4.5,6.0,1.6,1.0,0.8,0.1,2.2,25.6,3.0,0.0,-4.8,Rui Hachimura
190,2019-20,5.0,3.9,1.0,0.2,1.0,20.0,0.0,0.4,0.0,0.6,0.8,75.0,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.2,1.9,0.0,0.0,4.0,Devon Hall
191,2019-20,3.0,13.8,1.7,0.3,1.3,25.0,0.0,0.0,0.0,1.0,1.3,75.0,1.7,2.0,3.7,0.7,0.7,0.3,0.3,1.7,8.4,0.0,0.0,-6.0,Donta Hall
192,2019-20,2.0,6.7,6.0,2.0,4.5,44.4,1.0,1.5,66.7,1.0,1.0,100,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,6.6,0.0,0.0,2.5,Dusty Hannahs
193,2019-20,59.0,28.1,15.5,5.4,12.3,43.9,2.8,7.0,40.3,1.9,2.4,80.1,0.4,2.7,3.1,1.9,1.0,0.6,0.1,1.7,23.2,0.0,0.0,5.6,Tim HardawayJr.
194,2019-20,57.0,36.8,34.9,10.1,23.0,43.9,4.6,12.8,35.8,10.2,11.8,86.7,1.1,5.2,6.3,7.4,4.4,1.7,0.9,3.4,57.0,18.0,3.0,5.3,James Harden
195,2019-20,57.0,23.1,5.8,2.3,4.5,51.0,0.6,1.6,37.4,0.6,1.0,57.9,0.9,3.1,4.0,1.1,0.9,1.0,0.6,2.4,15.9,0.0,0.0,1.0,Maurice Harkless
196,2019-20,3.0,2.6,0.7,0.3,1.3,25.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,-3.7,Jared Harper
197,2019-20,60.0,27.9,18.7,7.6,13.0,58.0,0.0,0.3,0.0,3.6,5.5,65.2,2.7,4.4,7.1,1.7,1.7,0.7,1.1,2.3,33.3,11.0,0.0,4.0,Montrezl Harrell
198,2019-20,52.0,31.9,10.1,3.8,9.3,40.7,1.2,3.8,31.6,1.3,1.6,82.9,0.5,2.5,2.9,2.2,1.1,1.3,0.3,2.2,20.4,0.0,0.0,2.6,Gary Harris
199,2019-20,59.0,31.1,13.7,5.2,11.2,46.4,2.4,5.9,40.9,1.0,1.3,73.4,0.9,3.4,4.3,2.1,1.5,0.6,0.3,2.2,23.2,0.0,0.0,1.7,Joe Harris
200,2019-20,62.0,34.6,19.2,7.5,15.9,47.4,1.8,4.9,36.4,2.3,2.9,80.1,0.8,5.9,6.7,3.1,1.5,0.8,0.5,2.3,34.4,9.0,0.0,1.9,Tobias Harris
201,2019-20,39.0,9.1,3.9,1.5,3.3,44.9,0.2,0.8,26.7,0.8,1.0,77.5,0.4,1.2,1.6,0.9,0.4,0.6,0.3,1.0,9.5,1.0,0.0,1.7,Shaquille Harrison
202,2019-20,54.0,27.7,10.3,3.6,8.4,42.4,2.0,5.7,35.0,1.2,1.6,74.1,1.0,5.5,6.5,1.7,1.1,1.0,0.4,2.6,23.7,8.0,0.0,-0.9,Josh Hart
203,2019-20,23.0,11.6,4.7,1.9,2.9,65.7,0.0,0.2,0.0,0.8,1.2,67.9,1.3,2.7,3.9,0.8,0.7,0.4,0.5,1.8,12.6,2.0,0.0,1.7,Isaiah Hartenstein
204,2019-20,3.0,6.9,1.7,0.3,2.0,16.7,0.0,0.7,0.0,1.0,1.3,75.0,0.0,2.7,2.7,0.3,0.0,0.0,0.0,1.0,5.4,0.0,0.0,-4.7,Udonis Haslem
205,2019-20,55.0,17.2,7.6,2.8,4.3,66.2,0.0,0.1,25.0,2.0,3.1,63.0,1.5,2.6,4.1,0.9,0.7,0.4,1.0,2.6,17.3,3.0,0.0,-0.9,Jaxson Hayes
206,2019-20,43.0,33.2,16.9,6.7,13.2,50.3,1.6,4.1,38.3,2.0,2.4,85.4,1.0,5.5,6.5,4.1,1.8,0.7,0.4,1.7,32.5,7.0,0.0,6.3,Gordon Hayward
207,2019-20,37.0,14.9,5.4,2.3,4.2,54.5,0.2,0.9,20.6,0.6,1.2,50.0,1.2,2.9,4.1,1.4,0.8,0.6,1.1,1.9,16.8,1.0,0.0,-0.3,John Henson
208,2019-20,4.0,2.8,1.0,0.3,1.3,20.0,0.0,0.3,0.0,0.5,0.5,100,0.5,1.3,1.8,0.0,0.3,0.3,0.0,1.5,3.6,0.0,0.0,0.3,Dewan Hernandez
209,2019-20,44.0,16.2,5.6,2.0,4.8,40.4,0.8,2.5,34.3,0.9,1.4,62.3,0.9,2.8,3.7,0.8,0.7,0.3,0.2,1.2,12.3,3.0,0.0,-0.8,Juancho Hernangomez
210,2019-20,29.0,11.5,6.0,2.3,4.3,52.4,0.2,0.7,23.8,1.2,2.0,63.2,1.3,2.8,4.0,1.0,1.0,0.3,0.2,1.1,13.0,2.0,0.0,-0.4,Willy Hernangomez
211,2019-20,46.0,27.7,13.1,4.8,11.5,41.4,2.2,5.5,39.3,1.4,1.7,83.5,0.3,3.7,4.0,2.0,1.6,0.6,0.2,1.3,21.7,0.0,0.0,-0.1,Tyler Herro
212,2019-20,7.0,2.8,0.3,0.1,1.6,9.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.1,0.8,0.0,0.0,-0.9,Kevin Hervey
213,2019-20,43.0,16.3,4.5,1.6,4.0,40.6,0.3,1.3,26.8,1.0,1.2,82.4,0.6,3.0,3.6,0.9,0.7,0.6,0.1,2.1,11.6,1.0,0.0,-3.3,Mario Hezonja
214,2019-20,61.0,32.3,19.9,7.1,16.7,42.7,3.8,9.7,38.7,1.8,2.1,85.5,0.9,4.0,4.9,3.1,2.3,0.9,0.3,2.4,31.6,2.0,0.0,-0.8,Buddy Hield
215,2019-20,51.0,21.3,9.7,3.5,6.5,53.5,1.4,2.9,48.7,1.4,1.6,83.1,0.9,2.1,3.0,2.9,1.0,0.8,0.1,1.5,19.4,0.0,0.0,5.4,George Hill
216,2019-20,51.0,18.1,5.5,1.9,4.7,40.8,1.1,3.0,37.7,0.5,0.7,68.4,0.5,2.4,2.9,1.8,0.8,0.6,0.1,1.5,13.2,0.0,0.0,-1.3,Solomon Hill
217,2019-20,13.0,7.9,2.9,1.2,2.5,46.9,0.0,0.2,0.0,0.6,1.0,61.5,1.1,1.4,2.5,0.3,0.3,0.4,0.0,0.9,7.2,0.0,0.0,0.8,Jaylen Hoard
218,2019-20,54.0,23.0,9.6,3.6,8.6,41.3,1.5,3.6,40.7,1.0,1.2,87.5,0.4,1.9,2.2,3.4,1.3,0.7,0.2,1.8,18.9,2.0,0.0,1.9,Aaron Holiday
219,2019-20,52.0,34.8,19.2,7.6,16.9,44.7,2.0,5.8,35.3,2.1,3.0,69.7,1.2,3.5,4.8,6.9,2.9,1.7,0.8,2.2,39.7,10.0,1.0,0.1,Jrue Holiday
220,2019-20,61.0,25.1,8.4,2.9,6.6,43.9,1.9,4.4,42.4,0.7,1.0,77.6,0.5,2.7,3.2,1.4,0.6,1.1,0.6,1.8,19.1,0.0,0.0,1.1,Justin Holiday
221,2019-20,49.0,19.7,7.5,2.8,5.8,47.6,0.0,0.3,11.8,1.9,2.6,73.2,1.9,3.0,4.9,1.8,1.0,0.9,0.4,2.1,19.0,2.0,0.0,2.0,Rondae Hollis-Jefferson
222,2019-20,37.0,29.4,13.1,5.5,8.4,66.0,0.0,0.0,0.0,2.1,2.5,81.7,3.1,5.4,8.5,1.0,1.2,1.1,1.4,3.9,30.9,13.0,0.0,0.2,Richaun Holmes
223,2019-20,21.0,29.5,11.0,4.1,8.2,50.6,1.7,3.4,49.3,1.0,1.3,77.8,0.5,3.0,3.4,1.5,0.9,0.8,0.2,2.2,19.4,0.0,0.0,0.2,Rodney Hood
224,2019-20,57.0,30.6,11.6,4.6,10.8,43.2,1.4,4.3,32.8,0.9,1.2,73.9,1.5,5.2,6.7,3.9,1.0,0.9,0.9,2.2,30.1,4.0,0.0,1.2,Al Horford
225,2019-20,2.0,2.7,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,-3.5,Talen Horton-Tucker
226,2019-20,54.0,30.5,10.5,3.6,8.5,42.7,2.0,5.5,37.0,1.2,1.5,79.5,1.0,3.4,4.4,1.3,0.8,1.1,0.6,2.0,21.8,2.0,0.0,2.7,Danuel HouseJr.
